timestamp,message
1618843252868,"{ ""time"":""2021-04-19T14:40:50.871Z"", ""process"":""944"", ""filename"":""/var/www/html/DVWA/security.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/security.php"", ""query"":"""",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/security.php""}"
1618843254369,"{ ""time"":""2021-04-19T14:40:52.699Z"", ""process"":""6197"", ""filename"":""/var/www/html/DVWA/vulnerabilities/csp/index.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/vulnerabilities/csp/index.php"", ""query"":"""",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/security.php""}"
1618843259186,"{ ""time"":""2021-04-19T14:40:54.179Z"", ""process"":""1496"", ""filename"":""/var/www/html/DVWA/vulnerabilities/javascript/index.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/vulnerabilities/javascript/index.php"", ""query"":"""",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/vulnerabilities/csp/""}"
1618843264627,"{ ""time"":""2021-04-19T14:41:02.506Z"", ""process"":""4474"", ""filename"":""/var/www/html/DVWA/vulnerabilities/xss_r/index.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/vulnerabilities/xss_r/index.php"", ""query"":"""",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/vulnerabilities/javascript/""}"
1618843269186,"{ ""time"":""2021-04-19T14:41:04.623Z"", ""process"":""1554"", ""filename"":""/var/www/html/DVWA/vulnerabilities/sqli/index.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/vulnerabilities/sqli/index.php"", ""query"":"""",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/vulnerabilities/xss_r/""}"
1618843276186,"{ ""time"":""2021-04-19T14:41:11.356Z"", ""process"":""1793"", ""filename"":""/var/www/html/DVWA/vulnerabilities/sqli/index.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/vulnerabilities/sqli/index.php"", ""query"":""?id=1&Submit=Submit"",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/vulnerabilities/sqli/""}"
1618843627883,"{ ""time"":""2021-04-19T14:47:07.438Z"", ""process"":""1633"", ""filename"":""/var/www/html/DVWA/vulnerabilities/sqli/index.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/vulnerabilities/sqli/index.php"", ""query"":""?id=1&Submit=Submit"",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""-""}"
1618843632186,"{ ""time"":""2021-04-19T14:47:07.726Z"", ""process"":""226"", ""filename"":""/var/www/html/DVWA/favicon.ico"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/favicon.ico"", ""query"":"""",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/vulnerabilities/sqli/?id=1&Submit=Submit""}"
1618843668409,"{ ""time"":""2021-04-19T14:47:48.034Z"", ""process"":""1543"", ""filename"":""/var/www/html/DVWA/vulnerabilities/sqli/index.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/vulnerabilities/sqli/index.php"", ""query"":""?id=1&Submit=Submit"",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""-""}"
1618843673186,"{ ""time"":""2021-04-19T14:47:48.292Z"", ""process"":""223"", ""filename"":""/var/www/html/DVWA/favicon.ico"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/favicon.ico"", ""query"":"""",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/vulnerabilities/sqli/?id=1&Submit=Submit""}"
1618843706934,"{ ""time"":""2021-04-19T14:48:26.651Z"", ""process"":""1623"", ""filename"":""/var/www/html/DVWA/vulnerabilities/sqli/index.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/vulnerabilities/sqli/index.php"", ""query"":""?id=1&Submit=Submit"",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""-""}"
1618843711186,"{ ""time"":""2021-04-19T14:48:26.903Z"", ""process"":""203"", ""filename"":""/var/www/html/DVWA/favicon.ico"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/favicon.ico"", ""query"":"""",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/vulnerabilities/sqli/?id=1&Submit=Submit""}"
1618843735953,"{ ""time"":""2021-04-19T14:48:55.647Z"", ""process"":""7809"", ""filename"":""/var/www/html/DVWA/vulnerabilities/sqli/index.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/vulnerabilities/sqli/index.php"", ""query"":""?id=1&Submit=Submit"",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""-""}"
1618843740189,"{ ""time"":""2021-04-19T14:48:55.915Z"", ""process"":""223"", ""filename"":""/var/www/html/DVWA/favicon.ico"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/favicon.ico"", ""query"":"""",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/vulnerabilities/sqli/?id=1&Submit=Submit""}"
1618843771186,"{ ""time"":""2021-04-19T14:49:26.037Z"", ""process"":""2485"", ""filename"":""/var/www/html/DVWA/vulnerabilities/sqli/index.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/vulnerabilities/sqli/index.php"", ""query"":""?id=1%27&Submit=Submit"",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/vulnerabilities/sqli/?id=1&Submit=Submit""}"
